Smiles,HOMO_eV,LUMO_eV
[N+]1(C)=CN(C(C)C(C(C)C)C(C)(C)C)(C=C1),-11.594777539999999,-4.817234142
[N+]1(C)=CN(C(C)C(CCC)C(C)(C)C)(C=C1),-11.661717584,-4.838731148
[N+]1(C)=CN(C(C)C(C)(C)CCCCC)(C=C1),-11.34171152,-4.8180504840000005
[N+]1(C)=CN(C(C)C(C)(C)CCC(C)C)(C=C1),-11.522939444,-4.815873572
[N+]1(C)=CN(C(C)C(C)(C)CC(C)CC)(C=C1),-11.494095360000001,-4.798458276
[N+]1(C)=CN(C(C)C(C)(C)CC(C)(C)C)(C=C1),-11.428515886,-4.813968774
[N+]1(C)=CN(C(C)C(C)(C)C(C)CCC)(C=C1),-11.361847956000002,-4.854513760000001
[N+]1(C)=CN(C(C)C(C)(C)C(C)C(C)C)(C=C1),-11.457087856000001,-4.77968241
[N+]1(C)=CN(C(C)C(C)(C)C(CC)CC)(C=C1),-11.539266284,-4.771246876
[N+]1(C)=CN(C(C)C(C)(C)C(C)(C)CC)(C=C1),-11.51314334,-4.793288110000001
[N+]1(C)=CN(C(C)C(C)(CC)CCCC)(C=C1),-11.674779056,-4.775872814
[N+]1(C)=CN(C(C)C(C)(CC)CC(C)C)(C=C1),-11.658180102,-4.780226638
[N+]1(C)=CN(C(C)C(C)(CC)C(C)CC)(C=C1),-11.591240058,-4.804716898000001
[N+]1(C)=CN(C(C)C(C)(CC)C(C)(C)C)(C=C1),-11.64375806,-4.79736982
[N+]1(C)=CN(C(C)C(C)(CCC)CCC)(C=C1),-11.71178656,-4.769342078
[N+]1(C)=CN(C(C)C(C)(C(C)C)CCC)(C=C1),-11.663078154,-4.773151674
[N+]1(C)=CN(C(C)C(C)(C(C)C)C(C)C)(C=C1),-11.52674904,-4.8147851159999995
[N+]1(C)=CN(C(C)C(CC)(CC)CCC)(C=C1),-11.747705608,-4.769069964
[N+]1(C)=CN(C(C)C(CC)(CC)C(C)C)(C=C1),-11.653009936,-4.8019957579999994
[N+]1(C)=CN(C(CC)CCCCCCC)(C=C1),-10.843198672,-5.001999548000001
[N+]1(C)=CN(C(CC)CCCCC(C)C)(C=C1),-11.086196474000001,-4.9451277220000005
[N+]1(C)=CN(C(CC)CCCC(C)CC)(C=C1),-11.128102029999999,-4.942406582
[N+]1(C)=CN(C(CC)CCCC(C)(C)C)(C=C1),-11.564845,-4.902405824
[N+]1(C)=CN(C(CC)CCC(C)CCC)(C=C1),-11.28864929,-4.925807628
[N+]1(C)=CN(C(CC)CCC(C)C(C)C)(C=C1),-11.259533092,-4.923086488
[N+]1(C)=CN(C(CC)CCC(CC)CC)(C=C1),-11.344704774,-4.902405824
[N+]1(C)=CN(C(CC)CCC(C)(C)CC)(C=C1),-11.369467148000002,-4.893698176
[N+]1(C)=CN(C(CC)CC(C)CCCC)(C=C1),-11.47640795,-4.900501026000001
[N+]1(C)=CN(C(CC)CC(C)CC(C)C)(C=C1),-11.527021154,-4.888800123999999
[N+]1(C)=CN(C(CC)CC(C)C(C)CC)(C=C1),-11.618179344000001,-4.8621329520000005
[N+]1(C)=CN(C(CC)CC(C)C(C)(C)C)(C=C1),-11.614641862000001,-4.862405066
[N+]1(C)=CN(C(CC)CC(CC)CCC)(C=C1),-11.58933526,-4.893698176
[N+]1(C)=CN(C(CC)CC(CC)C(C)C)(C=C1),-11.490285764000001,-4.852336848
[N+]1(C)=CN(C(CC)CC(C)(C)CCC)(C=C1),-11.533824004000001,-4.811519748
[N+]1(C)=CN(C(CC)CC(C)(C)C(C)C)(C=C1),-11.369467148000002,-4.807165924
[N+]1(C)=CN(C(CC)CC(C)(CC)CC)(C=C1),-11.379263252000001,-4.812608204
[N+]1(C)=CN(C(CC)C(C)CCCCC)(C=C1),-11.601036162,-4.827574474
[N+]1(C)=CN(C(CC)C(C)CCC(C)C)(C=C1),-11.762127650000002,-4.754647922
[N+]1(C)=CN(C(CC)C(C)CC(C)CC)(C=C1),-11.665255066,-4.8019957579999994
[N+]1(C)=CN(C(CC)C(C)CC(C)(C)C)(C=C1),-11.481850230000001,-4.791111198
[N+]1(C)=CN(C(CC)C(C)C(C)CCC)(C=C1),-11.674506942,-4.838186920000001
[N+]1(C)=CN(C(CC)C(C)C(C)C(C)C)(C=C1),-11.510150086,-4.884718414
[N+]1(C)=CN(C(CC)C(C)C(CC)CC)(C=C1),-11.52538847,-4.806621696
[N+]1(C)=CN(C(CC)C(C)C(C)(C)CC)(C=C1),-11.582532409999999,-4.876827108
[N+]1(C)=CN(C(CC)C(CC)CCCC)(C=C1),-11.765937246,-4.783764120000001
[N+]1(C)=CN(C(CC)C(CC)CC(C)C)(C=C1),-11.564572886,-4.8844463
[N+]1(C)=CN(C(CC)C(CC)C(C)CC)(C=C1),-11.646207086,-4.86948003
[N+]1(C)=CN(C(CC)C(CC)C(C)(C)C)(C=C1),-11.666615636000001,-4.842812858
[N+]1(C)=CN(C(CC)C(CCC)CCC)(C=C1),-11.737093162,-4.884174186
[N+]1(C)=CN(C(CC)C(C(C)C)CCC)(C=C1),-11.620084142000001,-4.880092476000001
[N+]1(C)=CN(C(CC)C(C(C)C)C(C)C)(C=C1),-11.67505117,-4.810703406
[N+]1(C)=CN(C(CC)C(C)(C)CCCC)(C=C1),-11.63695521,-4.796553478000001
[N+]1(C)=CN(C(CC)C(C)(C)CC(C)C)(C=C1),-11.62334951,-4.8327446400000005
[N+]1(C)=CN(C(CC)C(C)(C)C(C)CC)(C=C1),-11.551511414,-4.764171912000001
[N+]1(C)=CN(C(CC)C(C)(C)C(C)(C)C)(C=C1),-11.639132122000001,-4.805533240000001
[N+]1(C)=CN(C(CC)C(C)(CC)CCC)(C=C1),-11.741719100000001,-4.795192908
[N+]1(C)=CN(C(CC)C(C)(CC)C(C)C)(C=C1),-11.700902000000001,-4.79873039
[N+]1(C)=CN(C(CC)C(CC)(CC)CC)(C=C1),-11.665799294,-4.74430759
[N+]1(C)=CN(C(CCC)CCCCCC)(C=C1),-11.25327447,-4.890977036000001
[N+]1(C)=CN(C(CCC)CCCC(C)C)(C=C1),-11.420080352000001,-4.890704922
[N+]1(C)=CN(C(CCC)CCC(C)CC)(C=C1),-11.549334501999999,-4.834921552
[N+]1(C)=CN(C(CCC)CCC(C)(C)C)(C=C1),-11.760494966000001,-4.848255138
[N+]1(C)=CN(C(CCC)CC(C)CCC)(C=C1),-11.713147130000001,-4.850704164000001
[N+]1(C)=CN(C(CCC)CC(C)C(C)C)(C=C1),-11.675595398,-4.840363832
[N+]1(C)=CN(C(CCC)CC(CC)CC)(C=C1),-11.683486704000002,-4.852336848
[N+]1(C)=CN(C(CCC)CC(C)(C)CC)(C=C1),-11.731378768,-4.820227396
[N+]1(C)=CN(C(CCC)C(C)CCCC)(C=C1),-11.565661342,-4.893426062
[N+]1(C)=CN(C(CCC)C(C)CC(C)C)(C=C1),-11.826618668,-4.811519748
[N+]1(C)=CN(C(CCC)C(C)C(C)CC)(C=C1),-11.642669604000002,-4.79873039
[N+]1(C)=CN(C(CCC)C(C)C(C)(C)C)(C=C1),-11.757773826,-4.805805354
[N+]1(C)=CN(C(CCC)C(CC)CCC)(C=C1),-11.684575160000001,-4.871112714000001
[N+]1(C)=CN(C(CCC)C(CC)C(C)C)(C=C1),-11.799679382,-4.86539832
[N+]1(C)=CN(C(CCC)C(C)(C)CCC)(C=C1),-11.749338292000001,-4.76471614
[N+]1(C)=CN(C(CCC)C(C)(C)C(C)C)(C=C1),-11.737365276,-4.76607671
[N+]1(C)=CN(C(CCC)C(C)(CC)CC)(C=C1),-11.768386271999999,-4.7853968039999994
[N+]1(C)=CN(C(CCCC)CCCCC)(C=C1),-11.580083384,-4.877099222
[N+]1(C)=CN(C(CCCC)CCC(C)C)(C=C1),-11.796958242,-4.844445542
[N+]1(C)=CN(C(CCCC)CC(C)CC)(C=C1),-11.795053444,-4.853969532000001
[N+]1(C)=CN(C(CCCC)C(C)CCC)(C=C1),-11.807842802,-4.817778370000001
[N+]1(C)=CN(C(CC(C)C)CCCCC)(C=C1),-11.738453732,-4.860772382
[N+]1(C)=CN(C(CC(C)C)CCC(C)C)(C=C1),-11.821176388,-4.830839842
[N+]1(C)=CN(C(CC(C)C)CC(C)CC)(C=C1),-11.816278336000002,-4.850976278
[N+]1(C)=CN(C(CC(C)C)CC(C)(C)C)(C=C1),-11.821720616,-4.824036992
[N+]1(C)=CN(C(CC(C)C)C(C)CCC)(C=C1),-11.80838703,-4.805533240000001
[N+]1(C)=CN(C(CC(C)C)C(C)C(C)C)(C=C1),-11.820087932,-4.866214662
[N+]1(C)=CN(C(CC(C)C)C(CC)CC)(C=C1),-11.788522708,-4.789750628
[N+]1(C)=CN(C(CC(C)C)C(C)(C)CC)(C=C1),-11.805938004000001,-4.793832338
[N+]1(C)=CN(C(CCCC)CC(C)(C)C)(C=C1),-11.7961419,-4.82186008
[N+]1(C)=CN(C(C(C)CC)CC(C)(C)C)(C=C1),-11.767842044,-4.741858564
[N+]1(C)=CN(C(C(C)C)CCCCCC)(C=C1),-11.408651564000001,-4.894242404
[N+]1(C)=CN(C(C(C)C)CCCC(C)C)(C=C1),-11.641853262,-4.881997274
[N+]1(C)=CN(C(C(C)C)CCC(C)CC)(C=C1),-11.656819532,-4.885262642
[N+]1(C)=CN(C(C(C)C)CCC(C)(C)C)(C=C1),-11.696820290000002,-4.898868342
[N+]1(C)=CN(C(C(C)C)CC(C)CCC)(C=C1),-11.781719858,-4.7848525760000005
[N+]1(C)=CN(C(C(C)C)CC(C)C(C)C)(C=C1),-11.685119388,-4.775056472
[N+]1(C)=CN(C(C(C)C)CC(CC)CC)(C=C1),-11.705527938000001,-4.7867573740000005
[N+]1(C)=CN(C(C(C)C)CC(C)(C)CC)(C=C1),-11.567294026,-4.774784358
[N+]1(C)=CN(C(C(C)C)C(C)CCCC)(C=C1),-11.743896012,-4.820227396
[N+]1(C)=CN(C(C(C)C)C(C)CC(C)C)(C=C1),-11.790155392,-4.765260368
[N+]1(C)=CN(C(C(C)C)C(C)C(C)CC)(C=C1),-11.717500954,-4.8164178
[N+]1(C)=CN(C(C(C)C)C(C)C(C)(C)C)(C=C1),-11.804577434,-4.804444784
[N+]1(C)=CN(C(C(C)C)C(CC)CCC)(C=C1),-11.783624656,-4.787301602
[N+]1(C)=CN(C(C(C)C)C(CC)C(C)C)(C=C1),-11.625254308,-4.797641934
[N+]1(C)=CN(C(C(C)C)C(C)(C)CCC)(C=C1),-11.759678624,-4.770702648
[N+]1(C)=CN(C(C(C)C)C(C)(C)C(C)C)(C=C1),-11.705800052,-4.747572958
[N+]1(C)=CN(C(C(C)C)C(C)(CC)CC)(C=C1),-11.654098392,-4.757369062
[N+]1(C)=CN(C(C(C)CC)CCCCC)(C=C1),-11.716140384000001,-4.778593954
[N+]1(C)=CN(C(C(C)CC)CCC(C)C)(C=C1),-11.818999476,-4.786213146
[N+]1(C)=CN(C(C(C)CC)CC(C)CC)(C=C1),-11.783352542000001,-4.740770108
[N+]1(C)=CN(C(C(C)CC)C(C)CCC)(C=C1),-11.804849548,-4.812880318
[N+]1(C)=CN(C(C(C)CC)C(C)C(C)C)(C=C1),-11.7961419,-4.808798608
[N+]1(C)=CN(C(C(C)CC)C(CC)CC)(C=C1),-11.782536200000001,-4.792199654
[N+]1(C)=CN(C(C(C)CC)C(C)(C)CC)(C=C1),-11.739270074,-4.747300844000001
[N+]1(C)=CN(C(CCCC)C(C)C(C)C)(C=C1),-11.804033206000001,-4.8749223100000005
[N+]1(C)=CN(C(C(CC)CC)CCCC)(C=C1),-11.781447744000001,-4.762267114
[N+]1(C)=CN(C(C(C)(C)C)CCCCC)(C=C1),-11.725392260000001,-4.822404308
[N+]1(C)=CN(C(C(C)(C)C)CCC(C)C)(C=C1),-11.799951496000002,-4.825941790000001
[N+]1(C)=CN(C(C(C)(C)C)CC(C)CC)(C=C1),-11.778998718,-4.801179416000001
[N+]1(C)=CN(C(C(C)(C)C)CC(C)(C)C)(C=C1),-11.800767838,-4.780226638
[N+]1(C)=CN(C(C(C)(C)C)C(C)CCC)(C=C1),-11.784440998000001,-4.747572958
[N+]1(C)=CN(C(C(C)(C)C)C(C)C(C)C)(C=C1),-11.762671878,-4.833288868
[N+]1(C)=CN(C(C(C)(C)C)C(CC)CC)(C=C1),-11.774100666,-4.817234142
[N+]1(C)=CN(C(C(C)(C)C)C(C)(C)CC)(C=C1),-11.70770485,-4.744035476
[N+]1(C)=CN(C(CCCC)C(C)(C)CC)(C=C1),-11.78933905,-4.790294856
[N+]1(C)=CN(C(C)(C)CCCCCCC)(C=C1),-10.996126740000001,-4.868663688
[N+]1(C)=CN(C(C)(C)CCCCC(C)C)(C=C1),-10.952316386000001,-4.7957371360000005
[N+]1(C)=CN(C(C)(C)CCCC(C)CC)(C=C1),-10.987691206,-4.7919275400000005
[N+]1(C)=CN(C(C)(C)CCCC(C)(C)C)(C=C1),-11.356133562,-4.859411812
[N+]1(C)=CN(C(C)(C)CCC(C)CCC)(C=C1),-11.294363684,-4.810159178
[N+]1(C)=CN(C(C)(C)CCC(C)C(C)C)(C=C1),-11.123748206,-4.773695902
[N+]1(C)=CN(C(C)(C)CCC(CC)CC)(C=C1),-11.180347918,-4.7829477780000005
[N+]1(C)=CN(C(C)(C)CCC(C)(C)CC)(C=C1),-11.188511338,-4.77287956
[N+]1(C)=CN(C(C)(C)CC(C)CCCC)(C=C1),-11.306608814,-4.7663488240000005
[N+]1(C)=CN(C(C)(C)CC(C)CC(C)C)(C=C1),-11.374093086,-4.743491248000001
[N+]1(C)=CN(C(C)(C)CC(C)C(C)CC)(C=C1),-11.357222018000002,-4.739409538
[N+]1(C)=CN(C(C)(C)CC(C)C(C)(C)C)(C=C1),-11.395317978,-4.757369062
[N+]1(C)=CN(C(C)(C)CC(CC)CCC)(C=C1),-11.350419168,-4.7483892999999995
[N+]1(C)=CN(C(C)(C)CC(CC)C(C)C)(C=C1),-11.36348064,-4.741314336
[N+]1(C)=CN(C(C)(C)CC(C)(C)CCC)(C=C1),-11.611376494,-4.787301602
[N+]1(C)=CN(C(C)(C)CC(C)(C)C(C)C)(C=C1),-11.396950662,-4.759545974000001
[N+]1(C)=CN(C(C)(C)CC(C)(CC)CC)(C=C1),-11.439944674000001,-4.739953766
[N+]1(C)=CN(C(C)(C)C(C)CCCCC)(C=C1),-11.469060872000002,-4.810703406
[N+]1(C)=CN(C(C)(C)C(C)CCC(C)C)(C=C1),-11.477496406,-4.811519748
[N+]1(C)=CN(C(C)(C)C(C)CC(C)CC)(C=C1),-11.342799976,-4.820771624000001
[N+]1(C)=CN(C(C)(C)C(C)CC(C)(C)C)(C=C1),-11.559946948,-4.8180504840000005
[N+]1(C)=CN(C(C)(C)C(C)C(C)CCC)(C=C1),-11.607839012000001,-4.780498752000001
[N+]1(C)=CN(C(C)(C)C(C)C(C)C(C)C)(C=C1),-11.382256506000001,-4.794376566
[N+]1(C)=CN(C(C)(C)C(C)C(CC)CC)(C=C1),-11.441849472000001,-4.728524978
[N+]1(C)=CN(C(C)(C)C(C)C(C)(C)CC)(C=C1),-11.579539156,-4.7279807499999995
[N+]1(C)=CN(C(C)(C)C(CC)CCCC)(C=C1),-11.582260296000001,-4.811247634
[N+]1(C)=CN(C(C)(C)C(CC)CC(C)C)(C=C1),-11.702534684,-4.811519748
[N+]1(C)=CN(C(C)(C)C(CC)C(C)CC)(C=C1),-11.565661342,-4.773695902
[N+]1(C)=CN(C(C)(C)C(CC)C(C)(C)C)(C=C1),-11.667159864,-4.753287352
[N+]1(C)=CN(C(C)(C)C(CCC)CCC)(C=C1),-11.689201098,-4.736416284
[N+]1(C)=CN(C(C)(C)C(C(C)C)CCC)(C=C1),-11.696820290000002,-4.7701584200000005
[N+]1(C)=CN(C(C)(C)C(C(C)C)C(C)C)(C=C1),-11.594505426000001,-4.752198896
[N+]1(C)=CN(C(C)(C)C(C)(C)CCCC)(C=C1),-11.618995686,-4.737232626
[N+]1(C)=CN(C(C)(C)C(C)(C)CC(C)C)(C=C1),-11.592328514,-4.697231868
[N+]1(C)=CN(C(C)(C)C(C)(C)C(C)CC)(C=C1),-11.646207086,-4.707300086
[N+]1(C)=CN(C(C)(C)C(C)(C)C(C)(C)C)(C=C1),-11.672874258,-4.71437505
[N+]1(C)=CN(C(C)(C)C(C)(CC)CCC)(C=C1),-11.716412498,-4.71573562
[N+]1(C)=CN(C(C)(C)C(C)(CC)C(C)C)(C=C1),-11.635322526000001,-4.677095432000001
[N+]1(C)=CN(C(C)(C)C(CC)(CC)CC)(C=C1),-11.733827794,-4.695871298
[N+]1(C)=CN(C(C)(CC)CCCCCC)(C=C1),-11.25735618,-4.8583233560000005
[N+]1(C)=CN(C(C)(CC)CCCC(C)C)(C=C1),-11.414093844,-4.856146444
[N+]1(C)=CN(C(C)(CC)CCC(C)CC)(C=C1),-11.535728802,-4.804172670000001
[N+]1(C)=CN(C(C)(CC)CCC(C)(C)C)(C=C1),-11.733011452000001,-4.730974004
[N+]1(C)=CN(C(C)(CC)CC(C)CCC)(C=C1),-11.533824004000001,-4.77832184
[N+]1(C)=CN(C(C)(CC)CC(C)C(C)C)(C=C1),-11.486748282,-4.773423788
[N+]1(C)=CN(C(C)(CC)CC(CC)CC)(C=C1),-11.63423407,-4.771518990000001
[N+]1(C)=CN(C(C)(CC)CC(C)(C)CC)(C=C1),-11.562395974000001,-4.80689381
[N+]1(C)=CN(C(C)(CC)C(C)CCCC)(C=C1),-11.72947397,-4.756008492
[N+]1(C)=CN(C(C)(CC)C(C)CC(C)C)(C=C1),-11.598042908,-4.807982266000001
[N+]1(C)=CN(C(C)(CC)C(C)C(C)CC)(C=C1),-11.645934972000001,-4.7810429800000005
[N+]1(C)=CN(C(C)(CC)C(C)C(C)(C)C)(C=C1),-11.67641174,-4.79056697
[N+]1(C)=CN(C(C)(CC)C(CC)CCC)(C=C1),-11.714779814,-4.810703406
[N+]1(C)=CN(C(C)(CC)C(CC)C(C)C)(C=C1),-11.608655354,-4.7421306780000005
[N+]1(C)=CN(C(C)(CC)C(C)(C)CCC)(C=C1),-11.698725088000002,-4.716824076
[N+]1(C)=CN(C(C)(CC)C(C)(C)C(C)C)(C=C1),-11.637499438,-4.66947624
[N+]1(C)=CN(C(C)(CC)C(C)(CC)CC)(C=C1),-11.724303804000002,-4.697503982000001
[N+]1(C)=CN(C(C)(CCC)CCCCC)(C=C1),-11.580083384,-4.834377324000001
[N+]1(C)=CN(C(C)(CCC)CCC(C)C)(C=C1),-11.653826278,-4.78784583
[N+]1(C)=CN(C(C)(CCC)CC(C)CC)(C=C1),-11.740902758,-4.750021984
[N+]1(C)=CN(C(C)(CCC)CC(C)(C)C)(C=C1),-11.791515962,-4.721722128000001
[N+]1(C)=CN(C(C)(CCC)C(C)CCC)(C=C1),-11.681309792,-4.801179416000001
[N+]1(C)=CN(C(C)(CCC)C(C)C(C)C)(C=C1),-11.710970218,-4.776417042
[N+]1(C)=CN(C(C)(CCC)C(CC)CC)(C=C1),-11.694643378,-4.783764120000001
[N+]1(C)=CN(C(C)(CCC)C(C)(C)CC)(C=C1),-11.694371263999999,-4.69260593
[N+]1(C)=CN(C(C)(CCCC)CCCC)(C=C1),-11.728385514000001,-4.7810429800000005
[N+]1(C)=CN(C(C)(CC(C)C)CCCC)(C=C1),-11.701174114,-4.784580462
[N+]1(C)=CN(C(C)(CC(C)C)CC(C)C)(C=C1),-11.70362314,-4.773151674
[N+]1(C)=CN(C(C)(CC(C)C)C(C)CC)(C=C1),-11.660357014,-4.74430759
[N+]1(C)=CN(C(C)(C(C)C)CCCCC)(C=C1),-11.623621624,-4.754103694
[N+]1(C)=CN(C(C)(C(C)C)CCC(C)C)(C=C1),-11.738725846000001,-4.698864552
[N+]1(C)=CN(C(C)(C(C)C)CC(C)CC)(C=C1),-11.710970218,-4.636550446
[N+]1(C)=CN(C(C)(C(C)C)CC(C)(C)C)(C=C1),-11.709881762,-4.668115670000001
[N+]1(C)=CN(C(C)(C(C)C)C(C)CCC)(C=C1),-11.65464262,-4.6610407060000005
[N+]1(C)=CN(C(C)(C(C)C)C(C)C(C)C)(C=C1),-11.701446228,-4.69124536
[N+]1(C)=CN(C(C)(C(C)C)C(CC)CC)(C=C1),-11.727297058000001,-4.686619422
[N+]1(C)=CN(C(C)(C(C)C)C(C)(C)CC)(C=C1),-11.677500196,-4.709476998
[N+]1(C)=CN(C(C)(C(C)CC)CCCC)(C=C1),-11.765665132,-4.6939665
[N+]1(C)=CN(C(C)(C(C)CC)C(C)CC)(C=C1),-11.707432736000001,-4.7312461180000005
[N+]1(C)=CN(C(C)(C(C)(C)C)CCCC)(C=C1),-11.731650882,-4.73342303
[N+]1(C)=CN(C(C)(C(C)(C)C)CC(C)C)(C=C1),-11.668792548,-4.6833540540000005
[N+]1(C)=CN(C(C)(C(C)(C)C)C(C)CC)(C=C1),-11.650833024,-4.650700374
[N+]1(C)=CN(C(C)(C(C)(C)C)C(C)(C)C)(C=C1),-11.678588652,-4.689340562000001
[N+]1(C)=CN(C(CC)(CC)CCCCC)(C=C1),-11.56348443,-4.782131436
[N+]1(C)=CN(C(CC)(CC)CCC(C)C)(C=C1),-11.743896012,-4.719000988
[N+]1(C)=CN(C(CC)(CC)CC(C)CC)(C=C1),-11.70226257,-4.720633672
[N+]1(C)=CN(C(CC)(CC)CC(C)(C)C)(C=C1),-11.714235586000001,-4.697231868
[N+]1(C)=CN(C(CC)(CC)C(C)CCC)(C=C1),-11.730290312000001,-4.70076935
[N+]1(C)=CN(C(CC)(CC)C(C)C(C)C)(C=C1),-11.67641174,-4.7331509160000005
[N+]1(C)=CN(C(CC)(CC)C(CC)CC)(C=C1),-11.661989698000001,-4.6803608
[N+]1(C)=CN(C(CC)(CC)C(C)(C)CC)(C=C1),-11.693827036,-4.64362541
[N+]1(C)=CN(C(CC)(CCC)CCCC)(C=C1),-11.81518988,-4.7089327700000005
[N+]1(C)=CN(C(CC)(CCC)CC(C)C)(C=C1),-11.765937246,-4.711926024
[N+]1(C)=CN(C(CC)(CCC)C(C)CC)(C=C1),-11.683758818,-4.738321082000001
[N+]1(C)=CN(C(CC)(C(C)C)CCCC)(C=C1),-11.721310550000002,-4.680632914
[N+]1(C)=CN(C(CC)(C(C)C)CC(C)C)(C=C1),-11.739270074,-4.687707878
[N+]1(C)=CN(C(CC)(C(C)C)C(C)CC)(C=C1),-11.715324042,-4.6531494
[N+]1(C)=CN(C(CC)(C(C)C)C(C)(C)C)(C=C1),-11.629336018000002,-4.6939665
[N+]1(C)=CN(C(CC)(CCC)C(C)(C)C)(C=C1),-11.705527938000001,-4.656414768
[N+]1(C)=CN(C(CCC)(CCC)CCC)(C=C1),-11.706616394,-4.723082698000001
[N+]1(C)=CN(C(C(C)C)(CCC)CCC)(C=C1),-11.710425990000001,-4.68172137
[N+]1(C)=CN(C(C(C)C)(C(C)C)CCC)(C=C1),-11.659812786,-4.67219738
[N+]1(C)=CN(C(C(C)C)(C(C)C)C(C)C)(C=C1),-11.647023428,-4.718184646
